crate, num_effects, total, loc_lb, loc_ub, macros, loc_lb, loc_ub, conditional_code, loc_lb, loc_ub, skipped_calls, loc_lb, loc_ub, skipped_fn_ptrs, loc_lb, loc_ub, skipped_other, loc_lb, loc_ub, unsafe_trait, loc_lb, loc_ub, unsafe_impl, loc_lb, loc_ub, pub_fns, pub_fns_with_effects, pub_total_effects, audited_fns, audited_loc
hash_hasher, 0, 1, 212, 212, 0, 0, 0, 1, 106, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
cargo2junit, 11, 1, 568, 568, 16, 5, 20, 1, 222, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11, 3, 181
asn1_der_derive, 0, 1, 87, 87, 5, 46, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
lyon, 0, 1, 189, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
feature-probe, 12, 1, 182, 182, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 45, 7, 30
frunk_proc_macros, 0, 1, 47, 47, 4, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
r0, 13, 2, 186, 186, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5, 0, 5, 2, 2, 7, 4, 32
java-properties, 3, 1, 1474, 1474, 20, 42, 56, 1, 551, 551, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 18, 5, 8, 12, 165
frunk_proc_macros_impl, 0, 1, 49, 49, 4, 7, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
netlink-proto, 2, 9, 1257, 1257, 58, 21, 72, 2, 50, 50, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 19, 2, 3, 8, 141
locale_config, 33, 6, 1540, 1540, 18, 36, 48, 4, 168, 168, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 22, 6, 22, 15, 432
async-sse, 5, 7, 551, 551, 31, 33, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 11, 2, 4, 4, 51
muldiv, 0, 1, 491, 491, 12, 288, 296, 8, 24, 24, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
if-addrs-sys, 3, 2, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 7
bcrypt, 0, 3, 661, 661, 16, 16, 28, 2, 309, 309, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0
libp2p-metrics, 3, 10, 1758, 1758, 7, 0, 7, 15, 50, 50, 0, 0, 0, 0, 0, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 221
palette_derive, 10, 12, 1442, 1442, 67, 145, 194, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 25, 10, 560
slog_derive, 0, 4, 311, 311, 4, 27, 27, 1, 13, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0
tide, 29, 36, 5548, 5548, 65, 70, 122, 7, 436, 436, 0, 0, 0, 0, 0, 0, 37, 1, 37, 0, 0, 0, 0, 0, 0, 145, 20, 88, 63, 673
ansi_colours, 0, 4, 1084, 1084, 14, 10, 22, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
spinning, 9, 1, 845, 845, 24, 68, 75, 2, 212, 212, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 8, 0, 8, 13, 4, 14, 8, 97
svg, 11, 14, 2672, 2672, 56, 617, 649, 8, 612, 612, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 51, 15, 23, 30, 278
dynasm, 13, 20, 8525, 8525, 433, 1144, 1512, 1, 11, 11, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 96, 3, 3, 23, 1595
dynasmrt, 0, 7, 2703, 2703, 35, 24, 56, 4, 116, 116, 0, 0, 0, 0, 0, 0, 11, 2, 11, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0
entities, 0, 2, 11242, 11242, 0, 0, 0, 1, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lyon_algorithms, 0, 13, 4000, 4000, 105, 259, 328, 1, 3, 3, 0, 0, 0, 0, 0, 0, 12, 21, 25, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0
bitstream-io, 34, 4, 3802, 3802, 54, 113, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 15, 16, 0, 0, 0, 0, 0, 0, 79, 18, 68, 88, 481
spirv, 0, 2, 4342, 4342, 11, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 10, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
comparable, 6, 12, 1826, 1826, 9, 56, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 8, 67, 0, 0, 0, 0, 0, 0, 5, 0, 0, 24, 182
nanoid, 0, 3, 305, 305, 6, 25, 28, 4, 77, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
swc_ecma_parser, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
openssl-sys-extras, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
zbus_polkit, 8, 3, 516, 516, 14, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 6, 5, 52
solana-sdk, 38, 55, 13619, 13619, 284, 441, 692, 42, 3466, 3466, 0, 0, 0, 0, 0, 0, 24, 1, 24, 0, 0, 0, 0, 0, 0, 366, 14, 57, 23, 229
twofish, 0, 3, 421, 421, 8, 79, 86, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
json-pointer, 2, 5, 442, 442, 10, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 14
rustyline-derive, 0, 1, 206, 206, 17, 94, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
configparser, 4, 2, 1124, 1124, 14, 25, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 6, 6, 149
rusoto_cloudwatch, 36, 4, 8708, 8708, 331, 29, 353, 2, 65, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 72, 761
cgroups-rs, 469, 20, 7209, 7209, 130, 84, 199, 4, 421, 421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 182, 136, 1943, 218, 2904
pollster, 1, 1, 132, 132, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 24
sys-locale, 32, 7, 587, 587, 3, 0, 3, 7, 86, 86, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 3, 13, 208
ss58-registry, 0, 6, 340, 340, 12, 0, 12, 10, 81, 81, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0
merge_derive, 3, 1, 146, 146, 7, 14, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 5, 50
merge, 0, 1, 219, 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0
fs-set-times, 2, 3, 327, 327, 2, 0, 2, 4, 134, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 8, 10, 54
comparable_derive, 1, 8, 1205, 1205, 114, 161, 244, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 4, 4, 6, 137
levenshtein, 0, 1, 66, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
brownstone, 6, 3, 542, 542, 6, 110, 115, 1, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 16, 9, 59
piston_window, 1, 2, 462, 462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 1, 2, 44
spmc, 8, 3, 543, 543, 0, 0, 0, 1, 193, 193, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 3, 0, 3, 7, 3, 7, 6, 109
pistoncore-glutin_window, 5, 1, 866, 866, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 10, 3, 99
fluent-langneg, 0, 4, 358, 358, 8, 27, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
android_glue, 20, 1, 151, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 20, 9, 42
vmm-sys-util, 172, 23, 7087, 7087, 35, 257, 273, 29, 2335, 2335, 0, 0, 0, 0, 0, 0, 3, 1, 3, 4, 0, 4, 3, 0, 3, 115, 77, 322, 122, 1195
intervalier, 1, 1, 301, 301, 0, 0, 0, 1, 114, 114, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 7
juniper, 64, 111, 41445, 41445, 1120, 7019, 7630, 48, 8767, 8767, 0, 0, 0, 0, 0, 0, 91, 23, 105, 0, 0, 0, 0, 0, 0, 394, 76, 430, 216, 3369
llvm-sys, 1284, 25, 5833, 5833, 1, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1284, 1284, 1284, 1284, 2628
rust-s3, 4, 16, 7330, 7330, 74, 129, 180, 30, 2154, 2154, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 0, 0, 0, 0, 0, 150, 4, 9, 6, 87
quasi, 0, 1, 577, 577, 68, 74, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0
type-map, 1, 1, 400, 400, 7, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 1, 28
pinky-swear, 0, 1, 263, 263, 11, 13, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0
swc_ecma_ast, 2, 18, 6658, 6658, 142, 489, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 47, 1, 1, 2, 54
geojson, 6, 15, 6266, 6266, 31, 111, 136, 11, 2299, 2299, 0, 0, 0, 0, 0, 0, 33, 0, 33, 0, 0, 0, 0, 0, 0, 60, 6, 6, 12, 131
juniper_codegen, 20, 22, 10020, 10020, 413, 1397, 1679, 2, 150, 150, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 63, 7, 35, 26, 1196
sid, 0, 5, 1547, 1547, 66, 2, 67, 1, 5, 5, 0, 0, 0, 0, 0, 0, 38, 0, 38, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0
swc_common, 38, 33, 11086, 11087, 226, 479, 645, 23, 864, 864, 2, 21, 22, 0, 0, 0, 21, 2, 21, 0, 0, 0, 0, 0, 0, 317, 40, 92, 92, 1189
webdriver, 4, 11, 5917, 5917, 102, 483, 537, 8, 2235, 2235, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 15, 1, 4, 3, 287
rtnetlink, 26, 44, 4424, 4424, 117, 63, 165, 6, 325, 325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 4, 27, 12, 363
gilrs, 4, 14, 4778, 4778, 54, 101, 139, 5, 239, 239, 0, 0, 0, 0, 0, 0, 12, 0, 12, 0, 0, 0, 0, 0, 0, 126, 6, 12, 10, 278
derive-error, 0, 2, 344, 344, 34, 38, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0
diesel-derive-enum, 0, 1, 492, 492, 28, 208, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
parse_duration, 0, 3, 699, 699, 125, 55, 173, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
variant_count, 0, 1, 55, 55, 2, 6, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
arraydeque, 132, 4, 3208, 3208, 30, 27, 52, 1, 637, 637, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 40, 29, 184, 60, 1014
quasi_codegen, 13, 1, 847, 847, 39, 29, 64, 1, 14, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13, 2, 22
coarsetime, 4, 7, 816, 816, 12, 0, 12, 13, 97, 97, 0, 0, 0, 0, 0, 0, 7, 0, 7, 0, 0, 0, 0, 0, 0, 41, 8, 16, 11, 63
web3, 22, 55, 12751, 12751, 290, 311, 583, 37, 4022, 4022, 1, 0, 1, 0, 0, 0, 36, 7, 37, 0, 0, 0, 0, 0, 0, 300, 181, 461, 222, 1439
average, 0, 13, 3031, 3031, 52, 875, 912, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0
arboard, 142, 8, 3033, 3033, 71, 86, 144, 4, 226, 226, 0, 0, 0, 0, 0, 0, 6, 1, 6, 0, 0, 0, 0, 0, 0, 18, 13, 106, 59, 1304
deadpool-postgres, 1, 3, 1327, 1327, 6, 9, 13, 1, 5, 5, 0, 0, 0, 0, 0, 0, 6, 8, 13, 0, 0, 0, 0, 0, 0, 31, 3, 3, 3, 76
rustc-ap-rustc_span, 27, 16, 6838, 6838, 177, 1740, 1881, 5, 5, 5, 3, 0, 3, 0, 0, 0, 11, 0, 11, 0, 0, 0, 0, 0, 0, 217, 38, 124, 65, 670
rustc-ap-rustc_fs_util, 5, 1, 89, 89, 0, 0, 0, 3, 34, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 5, 2, 18
sqlparser, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
rustc-ap-rustc_feature, 3, 6, 1939, 1939, 34, 1146, 1166, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 2, 34
rustc-ap-rustc_session, 52, 9, 2737, 2737, 70, 73, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 162, 17, 89, 24, 541
fork, 8, 1, 201, 201, 0, 0, 0, 1, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 14, 6, 51
filesize, 4, 1, 215, 215, 1, 5, 5, 2, 48, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 6, 9, 20
rustc-ap-rustc_ast_pretty, 0, 4, 180, 180, 2, 3, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0
path_abs, 212, 10, 4106, 4106, 32, 20, 49, 9, 586, 586, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 0, 0, 0, 0, 100, 80, 720, 178, 831
supercow, 17, 2, 3071, 3071, 44, 1338, 1359, 1, 27, 27, 0, 0, 0, 0, 0, 0, 6, 1, 6, 8, 0, 8, 24, 0, 24, 0, 0, 0, 28, 106
rustc-ap-rustc_parse, 0, 11, 4943, 4943, 113, 131, 219, 1, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0
separator, 0, 9, 210, 210, 33, 84, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
get_if_addrs-sys, 3, 2, 63, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 7
gfx_device_gl, 285, 7, 4614, 4614, 88, 36, 119, 2, 25, 25, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 5, 0, 5, 64, 39, 385, 94, 2456
kube-client, 81, 30, 9110, 9110, 77, 166, 221, 60, 2339, 2345, 0, 0, 0, 0, 0, 0, 23, 11, 25, 0, 0, 0, 0, 0, 0, 133, 75, 287, 112, 1534
kurbo, 1, 27, 13469, 13469, 43, 94, 129, 19, 2011, 2011, 0, 0, 0, 0, 0, 0, 110, 20, 117, 0, 0, 0, 0, 0, 0, 284, 1, 1, 2, 142
atom, 26, 1, 424, 424, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 2, 19, 11, 55, 16, 93
udev, 98, 8, 1641, 1641, 20, 113, 121, 3, 119, 119, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 58, 54, 179, 80, 499
saturating, 0, 1, 192, 192, 5, 115, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
spl-token, 2, 7, 9455, 9455, 78, 15, 89, 5, 6397, 6397, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 67, 2, 4, 4, 228
nats, 288, 19, 12319, 12319, 133, 146, 239, 4, 165, 165, 0, 0, 0, 0, 0, 0, 35, 0, 35, 0, 0, 0, 0, 0, 0, 250, 138, 4634, 214, 4301
bloomfilter, 0, 1, 258, 258, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0
swc_macros_common, 1, 6, 761, 761, 19, 27, 41, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 1, 1, 1, 10
gsgdt, 2, 10, 928, 928, 27, 14, 38, 2, 94, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 5, 7, 5, 180
gfx-auxil, 10, 1, 137, 137, 0, 0, 0, 1, 40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 10, 1, 36
shellwords, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
dwrote, 308, 21, 2867, 2867, 77, 172, 241, 1, 1, 1, 0, 0, 0, 0, 0, 0, 14, 0, 14, 0, 0, 0, 5, 0, 5, 99, 77, 375, 100, 1065
local-encoding, 43, 4, 427, 427, 10, 38, 39, 6, 85, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 41, 6, 97
sprs, 44, 35, 14916, 14916, 342, 279, 579, 29, 4122, 4122, 0, 0, 0, 0, 0, 0, 71, 4, 74, 0, 0, 0, 0, 0, 0, 296, 45, 122, 63, 1402
intl-memoizer, 2, 2, 177, 177, 0, 0, 0, 1, 57, 57, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 5, 2, 2, 2, 31
glyph_brush, 3, 10, 3019, 3019, 19, 135, 152, 3, 306, 306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 2, 2, 3, 24
console-api, 2, 14, 2089, 2090, 18, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 33, 49, 0, 0, 0, 0, 0, 0, 43, 0, 0, 1, 7
http-serde, 0, 1, 396, 396, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
fomat-macros, 4, 1, 1008, 1008, 45, 535, 565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 3, 7
procedural-masquerade, 0, 1, 284, 284, 4, 82, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
salsa, 9, 16, 4525, 4525, 96, 78, 154, 1, 29, 29, 0, 0, 0, 0, 0, 0, 22, 31, 35, 0, 0, 0, 0, 0, 0, 37, 4, 7, 29, 670
ast_node, 2, 4, 1143, 1143, 43, 278, 296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 2, 8
tracing-chrome, 14, 1, 609, 609, 8, 20, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 14, 4, 148
std_prelude, 0, 1, 159, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
kube-derive, 0, 2, 922, 922, 44, 209, 238, 1, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
comrak, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
target-spec, 5, 9, 2460, 2460, 19, 18, 32, 25, 688, 688, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 50, 0, 0, 1, 36
bcs, 19, 5, 1818, 1818, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 32, 0, 0, 0, 0, 0, 0, 17, 5, 11, 75, 284
pistoncore-event_loop, 0, 1, 531, 531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0
wsl, 1, 1, 26, 26, 0, 0, 0, 1, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 8
shell32-sys, 35, 1, 699, 699, 0, 0, 0, 1, 371, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 35, 35, 35, 48
coreaudio-rs, 170, 9, 3618, 3618, 50, 261, 297, 5, 33, 33, 1, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 3, 0, 3, 76, 38, 191, 48, 1087
managed, 0, 5, 1709, 1709, 27, 33, 55, 2, 608, 608, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0
solana-metrics, 9, 5, 1682, 1682, 61, 245, 280, 4, 519, 519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 9, 10, 137
aws-smithy-eventstream, 3, 8, 1737, 1737, 33, 46, 71, 12, 576, 576, 0, 0, 0, 0, 0, 0, 7, 3, 7, 0, 0, 0, 1, 0, 1, 32, 3, 3, 4, 42
solana-measure, 0, 3, 336, 336, 7, 87, 92, 2, 158, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0
parquet, 135, 97, 63065, 63065, 882, 1247, 1907, 58, 25435, 25435, 0, 0, 0, 0, 0, 0, 158, 168, 289, 0, 0, 0, 0, 0, 0, 719, 121, 1148, 403, 7951
console-subscriber, 15, 12, 4619, 4619, 37, 132, 149, 4, 16, 16, 0, 0, 0, 0, 0, 0, 45, 76, 108, 0, 0, 0, 0, 0, 0, 24, 7, 48, 15, 391
string-interner, 25, 12, 2134, 2134, 7, 64, 65, 6, 226, 226, 0, 0, 0, 0, 0, 0, 20, 1, 20, 0, 0, 0, 2, 0, 2, 23, 6, 57, 33, 237
aws-sdk-s3, 507, 1016, 154256, 154257, 1090, 1625, 2447, 22, 8444, 8444, 0, 0, 0, 0, 0, 0, 68, 0, 68, 0, 0, 0, 0, 0, 0, 9234, 383, 650, 619, 10845
rustfft, 12938, 43, 44634, 44634, 1458, 2693, 3859, 35, 2893, 2893, 0, 0, 0, 0, 0, 0, 46, 0, 46, 0, 0, 0, 0, 0, 0, 287, 169, 5564, 781, 25776
gitignore, 25, 6, 657, 657, 4, 0, 4, 2, 302, 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 67, 14, 133
base64-url, 13, 5, 555, 555, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 23, 13, 114
solana-rayon-threadlimit, 0, 1, 24, 24, 1, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0
